people_per_household,avg_house_value
2.775990099009901,342600
2.4171122994652405,342550
2.2733333333333334,342400
3.1338028169014085,342400
2.083623693379791,342400
2.9029649595687332,342300
2.1814671814671813,342200
2.645374449339207,342200
2.175324675324675,342200
2.7119476268412437,342200
2.4308755760368665,342000
2.421333333333333,342000
3.0348837209302326,342000
2.2987012987012987,341800
2.329896907216495,341800
2.5407407407407407,341800
2.429951690821256,341700
1.5094017094017094,341700
2.004594180704441,341700
1.7039627039627039,341650
2.8804185351270553,341600
2.414342629482072,341500
1.660749506903353,341500
2.40327868852459,341400
3.3821339950372207,341400
3.0185614849187936,341400
2.8962075848303392,341300
3.407725321888412,341300
2.269932756964457,341300
2.547945205479452,341300
2.6950819672131145,341300
2.0816326530612246,341200.5
2.3622828784119108,341200
3.2337278106508878,341200
2.669421487603306,341200
2.7937956204379564,341100
2.6316526610644257,340900
2.483159117305459,340900
2.4265927977839334,340900
2.4423076923076925,340900
1.82202304737516,340800
2.3526570048309177,340800
2.2093023255813953,340800
2.7738693467336684,340700
2.441904761904762,340700
2.209125475285171,340700
1.896457765667575,340700
2.635346756152125,340700
2.9899193548387095,340600
1.846938775510204,340600
2.7079646017699117,340600
2.150943396226415,340500.5
1.7811550151975684,340500
1.8397435897435896,340500
2.5734265734265733,340500
2.0848,340500
2.8797468354430378,340400
1.8389830508474576,340400
2.235576923076923,340400
2.335676625659051,340400
2.596085409252669,340400
2.6257197696737045,340400
2.3044982698961936,340400
2.1917591125198097,340400
2.152542372881356,340400
3.013793103448276,340300
2.6402206194314806,340300
2.9425837320574164,340100
2.1805094130675524,340100
2.71875,340067
2.3271186440677964,340000
2.1303719754423978,340000
1.797945205479452,340000
3.4274193548387095,340000
2.5376344086021505,339800
1.9343675417661097,339800
2.324731182795699,339800
3.692779960707269,339700
2.1566901408450705,339700
2.2094017094017095,339700
2.930457746478873,339700
2.8065693430656933,339600.5
2.7226415094339624,339600
2.7914438502673797,339500
2.041958041958042,339400
2.9072164948453607,339400
2.8554913294797686,339300
3.008695652173913,339300
2.276657060518732,339300
3.5481171548117154,339200
2.0773809523809526,339100
2.363380281690141,339100
3.0750853242320817,339000
1.8372641509433962,339000
2.5356037151702786,339000
2.719022687609075,338900
3.633851468048359,338900
2.9562289562289563,338800
1.9826989619377162,338800
3.1015384615384614,338700
2.2156133828996283,338700
2.403899721448468,338700
2.605080831408776,338600
2.5800316957210776,338500
2.8705103969754253,338400
2.97,338400
2.8125,338333.6666666667
2.4115334207077326,338200
2.7173620457604306,338200
2.6186440677966103,338150
2.2744063324538257,338100
3.502202643171806,338100
2.250809061488673,338000
3.2268370607028753,337900
2.4289156626506023,337900
3.4971751412429377,337900
2.652291105121294,337800
2.642857142857143,337600.25
2.542936288088643,337600
1.864864864864865,337500.5
1.9886792452830189,337500
2.4384615384615387,337500
1.864951768488746,337500
2.010152284263959,337500
2.036697247706422,337500
2.05956678700361,337500
1.6902654867256637,337500
2.391812865497076,337500
1.8628454452405323,337500
2.770408163265306,337400
3.599250936329588,337400
2.1244769874476988,337300
2.5990220048899757,337300
3.6302631578947366,337300
2.5805658056580567,337300
3.0410094637223977,337200
2.3016129032258066,337200
2.986013986013986,337200
3.4983498349834985,337100
2.214369846878681,337000
2.2598039215686274,337000
2.9446640316205532,337000
2.6520854526958293,337000
2.335294117647059,336900
2.595080416272469,336900
2.401168451801363,336900
2.9223300970873787,336900
3.6106442577030813,336800
1.955456570155902,336800
2.123809523809524,336750
3.016867469879518,336700
2.6473429951690823,336700
2.6075085324232083,336600
2.3314285714285714,336500
3.1883239171374766,336500
2.891891891891892,336500
2.6824925816023737,336400
1.5947456679709335,336400
3.1961538461538463,336400
2.564738292011019,336300
2.8704453441295548,336200
1.9556962025316456,336200
2.507936507936508,336100.5
2.5221518987341773,336100
2.962105263157895,336100
2.571022727272727,336000
2.8996138996139,336000
2.6023391812865495,336000
2.07421875,335900
2.4527162977867203,335900
2.560747663551402,335900
2.939252336448598,335750.5
2.0845665961945032,335700
2.6237864077669903,335700
2.1753494282083863,335700
1.5030743432084963,335700
4.292887029288703,335600
3.3366733466933867,335600
3.360424028268551,335600
2.6580882352941178,335600
2.222355769230769,335500
2.8065173116089612,335500
2.5525902668759812,335500
2.802298850574713,335400
2.5976331360946747,335300
2.5077881619937696,335300
2.57841726618705,335300
1.5366049879324215,335300
1.9205607476635513,335250
2.1862745098039214,335200
2.9478827361563518,335200
2.832923832923833,335100
2.285843101893598,335100
2.0851063829787235,335000
2.3555555555555556,335000
2.1142857142857143,335000
2.688607594936709,335000
3.3444976076555024,335000
2.653771760154739,335000
1.9271290605794558,334900
2.5059625212947187,334900
3.2572254335260116,334900
3.13474025974026,334800
2.5130434782608697,334700
1.9413735343383585,334600
2.916535433070866,334600
2.8503937007874014,334600
2.4248704663212437,334500
3.1187214611872145,334400
2.189516129032258,334300
3.1269146608315097,334300
2.4801223241590216,334200
2.717391304347826,334100
2.8846153846153846,334100
2.9959183673469387,334100
2.7263157894736842,334000
2.047887323943662,333900
2.4043392504930967,333900
2.4206642066420665,333800
3.417682926829268,333800
2.2540192926045015,333800
3.1717948717948716,333700
2.2642998027613412,333700
2.656036446469248,333700
2.475683890577508,333700
2.5958702064896757,333650
2.449197860962567,333600
2.792181069958848,333600
2.5673981191222572,333600
3.12012012012012,333500
2.632876712328767,333500
2.9947368421052634,333400
3.076452599388379,333300
3.3740458015267176,333300
2.5345622119815667,333300
3.157750342935528,333300
2.1283783783783785,333300
2.9482758620689653,333300
2.1336599020293914,333300
2.1240208877284594,333300
2.3319919517102616,333100
2.826879271070615,333100
2.465868263473054,333000
2.569877883310719,332800
2.1893203883495147,332800
2.5186500888099466,332800
2.724738675958188,332700
2.9661016949152543,332700
2.4129692832764507,332700
2.783132530120482,332600
1.973474801061008,332600
1.943609022556391,332600
1.9397590361445782,332500
3.1796875,332500
3.0368852459016393,332500
3.3015873015873014,332500
2.793450881612091,332500
2.6684303350970016,332400
2.2691029900332227,332400
3.0736842105263156,332400
2.536796536796537,332400
2.7365269461077846,332300
3.4166666666666665,332200
2.1134846461949266,332100
2.486328125,332100
2.607594936708861,332050
2.5448504983388704,332000
3.3655172413793104,332000
2.7761053621825025,332000
2.572649572649573,331900
2.4321766561514195,331800
1.7945205479452055,331800
1.564784053156146,331800
2.886934673366834,331600
2.7806539509536785,331600
2.2122641509433962,331600
2.674074074074074,331500
2.233183856502242,331400
2.322857142857143,331400
1.9820971867007673,331300
2.1385281385281387,331300
3.50974025974026,331200
2.395104895104895,331200
2.667481662591687,331200
3.059900166389351,331200
2.5795454545454546,331200
2.7316770186335404,331100
2.4207920792079207,331000
2.7775061124694376,331000
2.3238636363636362,331000
2.0521172638436482,331000
2.6398467432950192,331000
2.1865671641791047,330900
3.022106631989597,330900
2.5993836671802772,330800
2.5355871886120998,330800
2.101408450704225,330800
3.2522522522522523,330700
2.513447432762836,330700
2.4447236180904524,330600
2.8911917098445596,330600
3.1375,330500
2.857615894039735,330500
3.029780564263323,330400
3.23963133640553,330400
2.538720538720539,330300
2.3654618473895583,330300
2.6342857142857143,330200
2.8353413654618476,330200
3.179640718562874,330200
2.606918238993711,330100
2.4623655913978495,330000
2.248796147672552,330000
1.5611601513240858,330000
2.728767123287671,330000
1.9544924154025671,330000
3.155844155844156,330000
2.9297352342158858,330000
2.3800539083557952,329800
3.018348623853211,329800
2.8526785714285716,329800
3.5091743119266057,329700
2.6954732510288064,329700
2.259100642398287,329600
2.8362573099415203,329600
2.3790849673202614,329600
2.2619469026548673,329500
2.9151712887438825,329500
2.7339901477832513,329500
3.019704433497537,329500
2.645385587863464,329400
3.005703422053232,329400
2.267123287671233,329400
2.5722713864306783,329400
2.7431906614785992,329400
2.251028806584362,329300
2.7515151515151515,329300
2.5975308641975308,329200
2.853846153846154,329200
3.0191082802547773,329200
2.829313543599258,329100
2.3369565217391304,329100
3.121875,329000.5
2.5396825396825395,328900
1.8976,328900
2.7555555555555555,328900
2.091743119266055,328900
2.9943181818181817,328850.5
2.5726795096322244,328800
3.138392857142857,328800
2.8534031413612566,328700
2.234146341463415,328600
2.186195826645265,328500
2.7341040462427744,328400
2.0511363636363638,328200
2.1725888324873095,328100
3.2442396313364057,328100
2.8436482084690553,328000
2.9567099567099566,327900
2.0256410256410255,327800
2.277173913043478,327800
2.3214285714285716,327700.5
2.058,327700
2.564885496183206,327700
2.4454477050413845,327700
2.6005361930294906,327600
3.075862068965517,327600
2.66046511627907,327500
2.951648351648352,327500
3.169753086419753,327500
2.7857142857142856,327450.5
2.56,327300
1.7483221476510067,327300
2.32378223495702,327300
2.087649402390438,327300
1.948,327300
3.2528301886792454,327300
2.654970760233918,327300
3.2317880794701987,327300
2.2942271880819365,327200
2.2735562310030395,326800
2.9198895027624308,326800
3.0661157024793386,326750.5
2.1434599156118144,326700
2.60352422907489,326700
2.9891067538126364,326700
2.6374133949191685,326700
1.9874213836477987,326700
2.784053156146179,326600
3.0789133247089264,326600
2.261627906976744,326600
1.6455696202531647,326500
2.640124095139607,326500
2.3388429752066116,326400
2.517857142857143,326300
3.2873563218390807,326200.5
2.9418886198547214,326100
2.7357859531772575,326100
2.2890855457227137,326050
3.1971544715447155,326000
3.241007194244604,325900
2.8640595903165735,325900
1.963265306122449,325900
2.2983870967741935,325900
2.917874396135266,325900
2.3932038834951457,325800
2.9586935638808836,325800
2.3063973063973062,325700
2.854320987654321,325700
3.148076923076923,325600
2.768018018018018,325600
2.7844036697247705,325500
3.4768856447688563,325500
2.5521472392638036,325400
2.9223880597014924,325400
2.817658349328215,325200
2.275,325000.5
3.119718309859155,325000
1.988555078683834,325000
3.2972972972972974,325000
3.2138228941684663,325000
2.41234221598878,325000
2.0902255639097747,325000
3.43,325000
1.6884735202492211,325000
2.4814814814814814,325000
2.7148488830486204,325000
4.1066666666666665,325000
2.8560311284046693,325000
3.0696798493408664,325000
1.8080357142857142,325000
2.8617021276595747,325000
1.5573065902578798,325000
2.204739336492891,325000
1.7375,325000
2.006085192697769,325000
3.477031802120141,324900
2.8798586572438163,324800
2.4138655462184873,324750.5
2.772357723577236,324700
3.0120772946859904,324700
2.7157894736842105,324700
3.4012671594508976,324600
2.8244111349036403,324600
2.7553956834532376,324400
3.130434782608696,324400
2.1489795918367345,324400
2.0592,324400
2.2860169491525424,324300
2.023224043715847,324200
1.8786206896551725,324200
2.164021164021164,324000
2.3497164461247637,324000
2.644268774703557,324000
2.0595446584938704,324000
2.3989266547406083,324000
2.052572706935123,323900
2.829326923076923,323800
1.5717073170731708,323800
2.6107594936708862,323800
2.169054441260745,323800
3.0285714285714285,323700
2.6605504587155964,323700
2.295918367346939,323650
2.3227848101265822,323600.5
2.6573705179282867,323500
2.504694835680751,323500
2.8536585365853657,323400.3333333333
2.962470680218921,323300
2.739819004524887,323100
2.5943060498220643,323100
1.9595758780649437,323100
2.8035874439461885,323000
2.4630681818181817,322950
2.470809792843691,322900
1.8274706867671693,322900
3.188976377952756,322900
2.3732590529247912,322900
2.4035087719298245,322900
4.128309572301426,322900
2.366035570854848,322800
2.72663139329806,322800
1.9965576592082617,322700
3.5553191489361704,322700
2.005509641873278,322600
2.5335276967930027,322600
2.218390804597701,322600
2.463225371120108,322500
3.738532110091743,322300
2.496590909090909,322300
1.6868592730661696,322200
2.970074812967581,322200
2.1486013986013988,322200
3.32737030411449,322200
2.507494646680942,322100
2.340659340659341,322000
2.8607954545454546,322000
2.5162950257289878,321900
1.7083333333333333,321900
2.373665480427046,321800
1.9781021897810218,321800
2.103448275862069,321800
2.6305970149253732,321800
3.2461024498886415,321700
3.6855345911949686,321600
2.4988864142538976,321600
1.8218884120171674,321600
2.482084690553746,321600
2.1995798319327733,321600
2.4027777777777777,321500
2.834600760456274,321400
2.730952380952381,321300
3.437607820586544,321300
2.7879656160458453,321200
2.136310223266745,321200
2.551470588235294,321200
2.668555240793201,321100
2.920152091254753,320900
2.549685999261175,320900
2.294294294294294,320800
2.3780854906682722,320800
1.9347181008902077,320800
2.073482428115016,320800
2.8174386920980927,320700
3.0989304812834226,320700
3.0976,320700
2.0363288718929256,320600
1.7138157894736843,320600
1.8533007334963325,320600
2.348101265822785,320500
3.0580204778157,320500
2.354575163398693,320400
3.133177570093458,320400
2.6794520547945204,320300
2.5136986301369864,320300
3.0027173913043477,320200
2.746701846965699,320200
3.200906344410876,320200
2.315,320100
3.036144578313253,320000
1.9349315068493151,320000
2.6317757009345795,320000
2.3897435897435897,319900
3.349726775956284,319800
1.939209726443769,319800
1.9393723252496433,319700
3.893617021276596,319700
2.389417989417989,319700
3.482084690553746,319600
1.8571428571428572,319500.6
3.6120689655172415,319500
2.7746113989637307,319400
1.710801393728223,319400
2.9115853658536586,319400
2.0678336980306344,319400
1.9915611814345993,319400
3.149402390438247,319400
2.419864559819413,319300
2.071794871794872,319200
3.8627450980392157,319100
2.2643524699599467,319100
2.5899470899470898,319100
2.8525,319000
2.7133105802047783,319000
3.5058479532163744,319000
2.486146095717884,318900
1.7548309178743962,318900
2.8627982646420826,318900
2.2568093385214008,318900
1.6987012987012986,318800
2.7160493827160495,318800
2.7054673721340388,318700
2.523978685612789,318600
1.9394166043380703,318600
2.4608673978065805,318500
2.537757437070938,318500
3.1904024767801857,318500
2.8185185185185184,318500
2.7381818181818183,318500
2.7012711864406778,318500
2.1468646864686467,318400
2.624708624708625,318400
1.9761467889908257,318400
3.6395939086294415,318300
2.857638888888889,318300
3.00625,318300
1.718522372528616,318300
3.453531598513011,318200
2.8040737148399613,318100
1.9151785714285714,318100
2.1884057971014492,318050.5
1.864064602960969,318000
2.716599190283401,317900
2.3081632653061224,317900
2.2119205298013247,317800
2.8214285714285716,317750.5
2.338129496402878,317700
2.471518987341772,317700
2.7247706422018347,317700
3.3186582809224316,317600
2.5544715447154474,317550
2.7760416666666665,317500
2.423076923076923,317350
1.9444444444444444,317100
2.7473684210526317,317100
2.6788194444444446,316900
2.3626609442060085,316900
2.5539419087136928,316800
3.4927007299270074,316700
1.8417207792207793,316700
2.846689895470383,316700
3.4688524590163934,316700
2.5733249051833123,316600
2.669683257918552,316500
3.3403805496828753,316400
2.430359937402191,316300
1.6896290688872067,316200
2.9060402684563758,316200
2.642105263157895,316100
2.8249258160237387,316000
3.4435146443514646,315900
2.4125,315900
2.791907514450867,315800
2.0297520661157025,315800
2.9670781893004117,315750
2.652173913043478,315600
2.0309278350515463,315600
2.529790660225443,315600
3.140672782874618,315600
3.394670507742168,315600
3.068062827225131,315600
2.527363184079602,315500
2.5504,315500
2.9712732919254656,315500
2.3378378378378377,315500
2.451104100946372,315400
2.6335697399527187,315300
3.2249322493224932,315200
2.3776223776223775,315200
2.9178082191780823,315200
2.7323232323232323,315200
2.7216981132075473,315200
3.085592011412268,315100
2.5901639344262297,315100
1.9770114942528736,315000
2.38,315000
3.4817518248175183,315000
2.8309859154929575,314900
2.6490566037735848,314900
3.461176470588235,314900
2.5010570824524314,314900
3.145869947275923,314900
2.1036585365853657,314800
2.0997782705099777,314700
2.2848837209302326,314700
2.6659751037344397,314700
3.9473684210526314,314400
2.8972972972972975,314300
1.6775510204081632,314300
2.9647058823529413,314300
2.258426966292135,314300
2.9562363238512037,314200
2.726530612244898,314100
2.8222222222222224,314100
2.6608187134502925,314100
2.2623115577889448,314100
3.486666666666667,314000
2.1165644171779143,314000
3.006861063464837,314000
2.695528743789922,314000
2.7379032258064515,313900
2.033419023136247,313900
2.6698412698412697,313900
2.5718194254445965,313800
2.8986928104575163,313800
3.9151193633952253,313800
2.3599348534201954,313700
3.1552839683680807,313700
2.388443017656501,313600
1.8018648018648018,313600
2.608355091383812,313400
3.7963636363636364,313400
2.762295081967213,313400
5.9335548172757475,313400
2.868794326241135,313350
2.729064039408867,313300
1.8649425287356323,313300
3.0813008130081303,313200
2.4721689059500958,313100
2.358455882352941,313100
3.3480662983425415,313100
2.8508430609597926,313000
2.849802371541502,313000
2.7195037904893176,313000
2.4171934260429837,312700
2.208258527827648,312700
3.5795918367346937,312600
4.368421052631579,312500
1.8908659549228943,312500
1.4756944444444444,312500
1.9208211143695015,312500
1.6374113475177305,312500
2.7309184993531694,312500
1.8804347826086956,312500
2.5240641711229945,312400
1.956810631229236,312300
2.098204857444562,312300
2.7315573770491803,312200
2.843205574912892,312100
2.214788732394366,312000
3.395913154533844,312000
3.1310160427807485,311900
2.4980237154150196,311850
3.925423728813559,311800
2.3311258278145695,311800
2.939281288723668,311800
1.8632855567805953,311800
2.535031847133758,311800
2.357894736842105,311700
2.172514619883041,311700
3.205020920502092,311600
2.496881496881497,311600
2.8143564356435644,311500
2.4606413994169096,311500
3.7075718015665795,311500
2.6741767764298094,311500
3.3986810551558753,311500
1.673894189071986,311400
2.928155339805825,311400
2.427350427350427,311400
2.746192893401015,311300
3.3545454545454545,311200
3.4228284278535535,311200
3.4652956298200515,311100
2.74,311100
2.4514285714285715,311000
2.442528735632184,310900
2.6952965235173822,310900
2.4808184143222505,310900
1.9757575757575758,310900
2.682377049180328,310900
2.1745283018867925,310800
2.970479704797048,310800
2.988372093023256,310800
3.2580645161290325,310700
2.8331503841931944,310700
3.5477178423236513,310600
2.4346289752650176,310600
2.5121951219512195,310350.5
1.9228486646884273,310300
2.3261231281198005,310300
2.2247838616714697,310100
1.9196141479099678,310000
1.8570093457943926,310000
2.5239808153477217,310000
1.7203389830508475,310000
2.7642857142857142,310000
1.4211576846307385,310000
1.5220588235294117,310000
8.886904761904763,310000
3.255813953488372,309950
2.7662337662337664,309900
2.817582417582418,309900
2.161038961038961,309800
2.8576512455516014,309700
2.5955414012738856,309700
2.924901185770751,309700
1.9973509933774833,309600
1.8034188034188035,309400
2.469924812030075,309300
2.3824289405684755,309200
2.105208333333333,309200
2.499194847020934,309200
2.136986301369863,309100
2.668141592920354,309100
2.7097625329815305,309100
3.350515463917526,309000
3.8597014925373134,308900
2.637342908438061,308900
2.4006968641114983,308800
2.2421203438395416,308800
2.54980595084088,308800
3.1316614420062696,308700
2.7584650112866815,308600
2.3697104677060135,308600
2.334786399302528,308600
2.7556109725685785,308500
2.5755693581780537,308400
2.890909090909091,308400
2.7420024927295388,308300
2.486988847583643,308300
2.8188824662813103,308300
2.740437158469945,308100
2.6808510638297873,308100
3.6555323590814197,308000
2.8177399756986636,307900
3.0071942446043165,307800
2.466522678185745,307700
2.083984375,307600
3.0364372469635628,307600
2.6344086021505375,307400
3.006825938566553,307400
2.007716049382716,307400
2.1829194427619623,307400
3.6906976744186046,307400
1.9172932330827068,307400
2.553113553113553,307400
2.791044776119403,307150
2.734426229508197,307100.5
3.167076167076167,307100
2.9481327800829877,307100
2.12,307100
1.9691358024691359,307000
2.223756906077348,307000
3.1417004048582995,307000
2.395121951219512,307000
2.2245053272450535,307000
2.526086956521739,306900
2.4798850574712645,306800
2.8092485549132946,306800
1.8048543689320389,306800
2.5513784461152884,306700
2.3046092184368736,306700
3.4471544715447155,306700
3.199769053117783,306700
2.3493975903614457,306700
2.6231404958677684,306600
3.0441176470588234,306500
2.4944237918215615,306400
1.7299703264094954,306300
2.5264084507042255,306300
2.4807121661721068,306250.5
2.2758620689655173,306250.5
2.884816753926702,306000.5
2.8508771929824563,306000
2.3923240938166312,306000
3.1887417218543046,305900
2.077201447527141,305800
2.4436906377204886,305800
2.5716180371352784,305800
1.8100719424460432,305800
3.8866995073891624,305800
3.645390070921986,305600
2.3413793103448275,305600
2.961206896551724,305600
3.086129753914989,305600
2.776470588235294,305400
3.608294930875576,305400
3.0315985130111525,305300
3.2669789227166275,305250
2.746268656716418,305200.5
2.340569877883311,305200
4.348484848484849,305200
2.5546448087431695,305100
4.488664987405541,305000
2.5728155339805827,305000
1.7438768369489153,305000
2.286697247706422,305000
2.5794701986754967,304900
2.202247191011236,304800
1.7605321507760532,304800
2.4954128440366974,304800
2.8375757575757574,304700
2.7242990654205608,304600
1.8971291866028708,304600
3.4298245614035086,304500
3.0790190735694822,304500
2.0787172011661808,304500
3.113821138211382,304400
3.744510978043912,304300
2.2222222222222223,304150
2.3707093821510297,304100
1.7074468085106382,304100
2.2581888246628132,304100
3.4394366197183097,304100
2.042708333333333,304100
2.3366013071895426,304000
2.3908045977011496,304000
2.96875,303950
2.580858085808581,303900
2.5549450549450547,303900
2.40359477124183,303900
3.6255506607929515,303900
2.0970149253731343,303800
2.8982035928143715,303800
2.0789889415481833,303800
2.3806451612903228,303600
2.6046128500823724,303600
2.6449275362318843,303450
2.587188612099644,303400
2.9009661835748792,303400
2.6482758620689655,303350.5
3.036082474226804,303300
2.3431635388739944,303300
2.1798245614035086,303300
2.5842391304347827,303200
2.5856481481481484,303100
2.0274725274725274,303100
2.843283582089552,303000
2.520286396181384,302950
5.568281938325991,302900
2.4584178498985803,302900
5.240208877284595,302700
2.9608843537414966,302700
2.3638443935926774,302600.5
2.977900552486188,302600
3.3434782608695652,302600
2.704057279236277,302600
2.889168765743073,302500
2.99830220713073,302500
2.509727626459144,302500
3.5360230547550433,302400
2.731682146542828,302400
2.7274167987321714,302400
3.523529411764706,302200
1.7531914893617022,302200
2.796116504854369,302200
3.2560679611650487,302100
3.7744807121661723,302100
2.3858267716535435,302100
1.9846449136276392,302100
3.15748031496063,302000
3.3753541076487252,302000
2.2962515114873034,302000
3.107108081791626,302000
2.211660329531052,301900
3.3847167325428194,301900
3.6162988115449917,301800
3.1683696135051087,301800
2.512690355329949,301800
2.995245641838352,301700
1.9318996415770608,301700
1.6938775510204083,301600
2.670967741935484,301600
2.5774647887323945,301550.5
2.868316041500399,301500
2.454713493530499,301300
2.9334442595673877,301300
3.027918781725888,301200
2.904,301200
1.9321329639889198,301100
2.4011857707509883,301100
2.075043630017452,301100
2.8545454545454545,301100
2.44390243902439,301100
2.2287581699346406,301000
2.082437275985663,301000
2.388468258590565,301000
3.275,300950
2.4053156146179404,300900
2.774928774928775,300900
2.4986149584487536,300900
3.059734513274336,300800
2.8944954128440368,300700
2.9166666666666665,300633.6666666667
2.8846846846846845,300600
2.9555555555555557,300600
2.553948832035595,300500
3.5617391304347827,300300
2.735492577597841,300300
3.65625,300100
2.721757322175732,300000
1.947780678851175,300000
1.3751017087062654,300000
3.0061349693251533,300000
3.28643216080402,300000
2.334384858044164,300000
1.5147058823529411,300000
3.661290322580645,300000
1.3601190476190477,300000
2.42911877394636,300000
13.693486590038313,300000
4.4862068965517246,300000
2.6040172166427547,300000
1.9988179669030732,300000
1.805037313432836,300000
2.6448979591836737,300000
2.3013698630136985,300000
2.8767123287671232,300000
1.9916666666666667,300000
2.459983150800337,300000
1.5023207839092316,300000
2.010752688172043,300000
2.9714285714285715,300000
2.7914230019493176,300000
1.5,300000
2.7984189723320156,300000
2.545138888888889,300000
2.716012084592145,299700
2.2839506172839505,299700
2.7346368715083798,299600
2.4031007751937983,299500
1.950199203187251,299400
3.5437158469945356,299400
3.4424778761061945,299400
2.0625,299400
2.8106060606060606,299350
3.0497553017944536,299300
3.7783783783783784,299300
3.1642156862745097,299200
2.1284046692607004,299200
2.033333333333333,299100
3.821218074656189,299100
2.646586345381526,298900
2.3865546218487395,298900
2.3980582524271843,298900
3.08125,298800
2.739884393063584,298650.5
2.597938144329897,298600
2.389261744966443,298600
2.6934865900383143,298500
3.143295803480041,298500
3.124413145539906,298400
2.265463917525773,298400
2.778787878787879,298300
1.8600478468899522,298300
3.0311890838206628,298200
2.8454545454545452,298150.5
2.5727482678983833,298100
2.6151202749140894,298100
4.083544303797468,297900
2.7755834829443446,297900
2.262199089134678,297900
2.493150684931507,297800
2.583673469387755,297800
2.365979381443299,297700
2.9869565217391303,297600
3.011986301369863,297500
2.265984654731458,297400
2.4110854503464205,297400
3.586166471277843,297300
2.712121212121212,297300
2.667381974248927,297200
2.9160839160839163,297200
2.8819444444444446,297050
3.101010101010101,297050
2.8919753086419755,296900
2.8356545961002784,296800
2.8058252427184467,296800
2.668965517241379,296700
2.8372549019607844,296600
3.210526315789474,296600
2.796923076923077,296600
3.36117381489842,296400
2.4026666666666667,296400
2.3461538461538463,296400
2.2767857142857144,296400
2.2349397590361444,296400
2.5052083333333335,296350.5
2.472,296300
3.312267657992565,296300
2.4174107142857144,296200
2.993576017130621,296200
2.7136563876651985,296200
3.107476635514019,296100
3.23784494086728,296100
2.3984674329501914,296100
2.511583011583012,296100
2.31306990881459,296000
2.723529411764706,295900
2.7655172413793103,295900
1.9588607594936709,295900
2.4881656804733727,295800
2.1791338582677167,295800
1.702738810955244,295800
2.2920353982300883,295700
2.453333333333333,295650.5
2.697860962566845,295600
3.010174418604651,295600
2.4671474358974357,295600
3.434862385321101,295600
2.3055555555555554,295533.6666666667
3.2274590163934427,295500
2.8053830227743273,295500
1.8173076923076923,295500
2.5873417721518988,295500
1.81651376146789,295400
2.3550660792951543,295400
2.3410138248847927,295400
2.442211055276382,295350.5
2.3361376673040155,295300
2.2323580034423407,295300
2.8117283950617282,295300
1.786707882534776,295300
1.965625,295200
2.998489425981873,295200
2.915289256198347,295200
2.152400835073069,295200
2.335526315789474,295200
2.3261316872427984,295100
2.5405405405405403,295100
2.5977859778597785,295000
2.3071065989847717,294900
3.0554493307839388,294900
3.079696394686907,294900
2.807377049180328,294800
3.264487369985141,294800
2.552877138413686,294800
3.1614349775784754,294700
1.9556259904912836,294700
3.188295165394402,294600
2.4938650306748467,294500
1.9589473684210525,294500
3.7629310344827585,294500
2.5609756097560976,294433.6666666667
2.051813471502591,294400
2.6816720257234725,294400
2.168591224018476,294400
2.6009463722397475,294300
2.913738019169329,294300
2.773892773892774,294250
2.615819209039548,294200
3.132701421800948,294200
3.20817843866171,294200
2.7744154057771664,294100
2.276722090261283,294100
2.4469525959367946,294100
2.883093525179856,294100
3.0243243243243243,294000
2.26657060518732,294000
3.0905923344947737,294000
3.4156534954407296,293900
2.0768025078369905,293900
2.017857142857143,293900
2.8925831202046037,293900
2.970967741935484,293900
3.8869179600886916,293800
2.624203821656051,293800
1.8654353562005277,293800
2.01,293800
1.8519553072625698,293800
2.329383886255924,293800
1.9925925925925927,293800
3.4098544232922734,293700
2.3658536585365852,293600
2.4,293600
2.8796992481203008,293500
2.804953560371517,293500
2.7154150197628457,293500
2.8994708994708995,293450.5
3.129973474801061,293300
2.7304747320061256,293300
1.8505338078291815,293300
2.6546875,293200
2.613481228668942,293200
2.050632911392405,293200
2.4992113564668768,293200
2.56347438752784,293200
3.7430939226519335,293100
3.231568998109641,293100
2.8271604938271606,293000
2.34375,293000
2.459940652818991,293000
2.897530864197531,293000
2.506524317912218,292900
3.30184331797235,292900
2.1064814814814814,292900
2.2205405405405405,292900
2.7122448979591836,292900
2.7698924731182797,292900
2.533011272141707,292900
2.422222222222222,292833.6666666667
1.9732510288065843,292700
2.719298245614035,292700
2.676767676767677,292700
2.6031746031746033,292700
2.8135048231511255,292600
2.5118110236220472,292500
2.5751503006012024,292500
2.5324858757062145,292500
2.51953125,292450
2.917056074766355,292400
2.888707037643208,292300
2.274706867671692,292300
3.4554455445544554,292200
2.3705583756345177,292200
1.9125615763546797,292100
2.443001443001443,292100
2.852272727272727,292100
3.2461273666092945,292000
2.7228915662650603,292000
2.3594771241830066,292000
3.223744292237443,291900
2.8657635467980294,291800
2.642526964560863,291700
1.5821845174973488,291700
1.418732782369146,291700
2.2756410256410255,291700
2.8077669902912623,291700
2.3370981754995657,291700
3.4485714285714284,291700
2.9611111111111112,291700
2.969465648854962,291650
2.3432282003710574,291500
2.67003367003367,291500
2.6687898089171975,291500
3.2997032640949553,291500
3.4073170731707316,291500
3.1951219512195124,291500
3.489655172413793,291500
2.5267175572519083,291400
2.2496570644718794,291400
2.6125984251968504,291300
2.8444108761329305,291300
1.9064327485380117,291200
2.8574610244988863,291100
2.69672131147541,291000
2.8642857142857143,291000
2.517605633802817,291000
2.497757847533632,291000
